jump_size,time,IAC
324,0.005735,2.1605905072950073
325,0.005739,2.9159404151978032
326,0.005749,2.7619808883966877
327,0.005846,2.440281809160543
328,0.005726,3.359667382934021
329,0.005738,2.3690641858006862
330,0.005823,2.876843972274137
331,0.005724,2.22177633442658
332,0.005733,9.687622542791095
333,0.005899,2.28063215450874
334,0.005751,2.5962162537784526
335,0.005795,2.386177315525574
336,0.005758,2.7893375585435427
337,0.005644,2.0000418349958955
338,0.00564,2.2028072195267505
339,0.005644,2.9266707040655398
340,0.005725,3.3481321103245736
341,0.005573,3.7035636193958017
342,0.005579,2.701630551870039
343,0.005561,3.5206407849547823
344,0.005631,9.803086497674464
345,0.005537,2.42599308907665
346,0.005563,2.4531674812352717
347,0.005538,1.9810452924604303
348,0.005581,2.368828814712065
349,0.005674,2.311614234857827
350,0.005672,2.658479955169283
351,0.005696,2.440999497739025
352,0.005684,2.409787262483004
353,0.005511,2.5547129650562925
354,0.005382,2.211562990845247
355,0.005455,2.6252159432991498
356,0.005528,13.411777760469782
357,0.005595,3.4628685246728166
358,0.005368,2.602872889954317
359,0.00533,2.035593955277647
360,0.005311,1.900931785261412
361,0.005298,2.3124462864454194
362,0.005263,1.9568247871096125
363,0.005227,2.4002503270437656
364,0.005251,2.32936312483109
365,0.005265,2.3216856584226786
366,0.005237,2.3216027098872036
367,0.005291,2.555674568325436
368,0.005223,3.103653279104412
369,0.005241,11.725749428635533
370,0.005218,1.8891008961763185
371,0.005003,2.6080463294695178
372,0.005172,2.462859553158303
373,0.005102,3.105465053191345
374,0.005181,2.700847773699967
375,0.005078,2.754591234692916
376,0.005056,2.547097724655932
377,0.005082,1.7089290370725443
378,0.005056,1.9997038701966423
379,0.005068,3.048452633611491
380,0.005064,2.3212438974802314
381,0.005242,1.5797876776994622
382,0.0051,1.988086097300186
383,0.005161,9.01958094035782
384,0.00504,3.6714131716143212
385,0.004872,2.551500898510645
386,0.004929,2.1833122166775834
387,0.004876,2.6219830583159838
388,0.004972,2.3786632736073168
389,0.004883,2.4070581892173384
390,0.004863,3.131286786728263
391,0.004885,2.4827729996111985
392,0.00487,2.4724844058241855
393,0.004879,2.514098363232796
394,0.004874,2.029688239011455
395,0.004922,1.7243859425341308
396,0.00492,2.504651510372549
397,0.004878,2.4903662321390505
398,0.004873,4.442517241238993
399,0.00489,10.712428196019593
400,0.0047,2.6941454671513716
401,0.00474,2.779325585451299
402,0.004697,2.833950197171795
403,0.004699,3.1491709531949246
404,0.004699,2.680799503525555
405,0.004714,1.8720654446875777
406,0.004699,2.461341555598318
407,0.004715,2.2768733925501996
408,0.004704,2.232044737621775
409,0.004719,2.6396101360197783
410,0.004711,1.8165404106341951
411,0.004864,1.9445360307808093
412,0.004852,2.2368867419450185
413,0.0048,2.1529105625440583
414,0.004812,2.3312503186842055
415,0.004715,12.449501190798093
416,0.004708,4.07431019826233
417,0.004547,2.4790895967737203
418,0.004555,2.202418363422195
419,0.004722,1.86305565195642
420,0.004544,2.41414189475068
421,0.004533,2.4785115931912354
422,0.004675,1.5024809797474599
423,0.004555,1.7821679581185481
424,0.004675,1.9963221694573938
425,0.004668,1.361727683036347
426,0.004659,1.4742674536557256
427,0.004708,1.6996570724568294
428,0.004581,2.289504825551326
429,0.004555,3.2856653312488864
430,0.004546,2.0421739388572875
431,0.004534,1.7454195698830608
432,0.004527,1.6587415819057814
433,0.004541,11.289563806680746
434,0.004563,5.3928250192870335
435,0.004421,2.287220265967791
436,0.004366,2.486376526935313
437,0.00438,2.4482537430527374
438,0.004365,2.5828882821928327
439,0.004358,2.9642955040445766
440,0.004323,2.5474585012391
441,0.004314,2.4839929655231323
442,0.00432,2.863508642783496
443,0.004328,2.3699757058850808
444,0.004312,1.8150696456348068
445,0.004332,2.448128218038865
446,0.00432,2.059844999277845
447,0.004315,2.0028540799585497
448,0.004324,2.361178567676635
449,0.004351,2.499679613205954
450,0.004326,2.3252541774348545
451,0.00433,2.2876057925084874
452,0.004426,3.191844156034751
453,0.004325,15.450986308040248
454,0.004375,2.5221578201255594
455,0.004221,3.515261180302619
456,0.004176,2.6631437330524346
457,0.004198,2.107460014944155
458,0.004141,2.731517776392426
459,0.004182,3.2456555199725092
460,0.004308,2.4332246112977898
461,0.004207,2.1973693210063567
462,0.004174,2.1142161921819635
463,0.00415,1.889430711127407
464,0.004142,2.204907814122298
465,0.004187,2.0427390644694263
466,0.004162,2.955369518196473
467,0.004274,3.440410191304655
468,0.004239,2.580490567142095
469,0.004347,2.235097401034087
470,0.004196,3.6370372818353647
471,0.004314,2.5242706417331564
472,0.004359,1.4743486586872234
473,0.004358,2.4019995707784534
474,0.004369,8.170237665136517
475,0.004308,12.166141795509944
476,0.004391,2.918969805601751
477,0.004243,2.5157535542849923
478,0.004037,1.9615357223539371
479,0.004093,2.2451781878797483
480,0.004114,2.6550548649703942
481,0.004024,2.9907242412756085
482,0.004031,2.9464901338481964
483,0.004037,2.9330857604739498
484,0.004021,3.1414306935103093
485,0.004042,2.942053134457946
486,0.004119,2.416913194676998
487,0.0041,2.330009866954596
488,0.004029,2.735523480140562
489,0.004035,2.9626508214845084
490,0.004033,3.357672607009161
491,0.004051,2.9086752627378885
492,0.004026,2.0508719158703714
493,0.004139,2.047725268028472
494,0.004154,2.164151420317159
495,0.004196,2.514789781447057
496,0.00412,1.2929919947847994
497,0.004213,1.5873096030640002
498,0.004157,13.377293692137796
499,0.004046,7.2752044375584255
500,0.003961,2.5644698226412923
501,0.003885,2.657889220048716
502,0.003854,1.976317730330567
503,0.003862,1.0591689372284838
504,0.003908,1.2331101469394452
505,0.003855,2.1193517140482125
506,0.003798,1.8322629656446487
507,0.003803,1.0999136818787003
508,0.003832,0.8318597771104828
509,0.003853,1.7044661941709756
510,0.003812,1.6732546114384497
511,0.003821,2.0726358926012045
512,0.003872,2.9448521243164185
513,0.003898,2.805626575340346
